measure_id,timestamp,lot_id,part_id,supplier_id,plant_line,shift,dimension_name,value_mm,nominal,lsl,usl,is_out_of_spec,deviation,tool_id,operator_id,eo_active
M000018500,2025-09-06T09:44:00,L0001544,P0004,S006,Final-1,A,ClipLength_mm,56.5787,56.819,55.77,57.868,0,-0.2403,T03,O017,
M000018501,2025-09-06T15:00:00,L0001544,P0004,S006,Final-1,A,ClipLength_mm,56.3605,56.819,55.77,57.868,0,-0.4585,T03,O017,
M000018502,2025-09-06T16:53:00,L0001544,P0004,S006,Final-1,A,ClipLength_mm,57.0973,56.819,55.77,57.868,0,0.2783,T03,O017,
M000018503,2025-09-06T08:15:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,44.6116,44.072,42.975,45.169,0,0.5396,T04,O015,
M000018504,2025-09-06T17:44:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,44.3251,44.072,42.975,45.169,0,0.2531,T04,O015,
M000018505,2025-09-06T09:17:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,43.8417,44.072,42.975,45.169,0,-0.2303,T04,O015,
M000018506,2025-09-06T13:50:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,43.942,44.072,42.975,45.169,0,-0.13,T04,O015,
M000018507,2025-09-06T17:45:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,44.5266,44.072,42.975,45.169,0,0.4546,T04,O015,
M000018508,2025-09-06T08:33:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,44.3116,44.072,42.975,45.169,0,0.2396,T04,O015,
M000018509,2025-09-06T15:37:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,44.2104,44.072,42.975,45.169,0,0.1384,T04,O015,
M000018510,2025-09-06T14:17:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,44.1535,44.072,42.975,45.169,0,0.0815,T04,O015,
M000018511,2025-09-06T16:58:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,43.9542,44.072,42.975,45.169,0,-0.1178,T04,O015,
M000018512,2025-09-06T06:54:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,43.6563,44.072,42.975,45.169,0,-0.4157,T04,O015,
M000018513,2025-09-06T17:05:00,L0001545,P0035,S005,BodyLine-1,A,WeldPos_mm,44.1967,44.072,42.975,45.169,0,0.1247,T04,O015,
M000018514,2025-09-06T17:49:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.3013,25.417,24.307,26.527,0,-0.1157,T02,O026,
M000018515,2025-09-06T20:41:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.3558,25.417,24.307,26.527,0,-0.0612,T02,O026,
M000018516,2025-09-06T13:16:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.2887,25.417,24.307,26.527,0,-0.1283,T02,O026,
M000018517,2025-09-06T14:13:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.2096,25.417,24.307,26.527,0,-0.2074,T02,O026,
M000018518,2025-09-06T11:29:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.3535,25.417,24.307,26.527,0,-0.0635,T02,O026,
M000018519,2025-09-06T14:19:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.4009,25.417,24.307,26.527,0,-0.0161,T02,O026,
M000018520,2025-09-06T21:07:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.6322,25.417,24.307,26.527,0,0.2152,T02,O026,
M000018521,2025-09-06T08:48:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.0282,25.417,24.307,26.527,0,-0.3888,T02,O026,
M000018522,2025-09-06T12:33:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.5286,25.417,24.307,26.527,0,0.1116,T02,O026,
M000018523,2025-09-06T07:45:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.0035,25.417,24.307,26.527,0,-0.4135,T02,O026,
M000018524,2025-09-06T18:34:00,L0001546,P0023,S004,TrimLine-1,A,ClipLength_mm,25.1648,25.417,24.307,26.527,0,-0.2522,T02,O026,
M000018525,2025-09-06T06:42:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.1075,56.199,55.2,57.198,0,-0.0915,T02,O027,
M000018526,2025-09-06T16:59:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,55.9271,56.199,55.2,57.198,0,-0.2719,T02,O027,
M000018527,2025-09-06T09:00:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,55.961,56.199,55.2,57.198,0,-0.238,T02,O027,
M000018528,2025-09-06T09:05:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.3215,56.199,55.2,57.198,0,0.1225,T02,O027,
M000018529,2025-09-06T09:06:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.1028,56.199,55.2,57.198,0,-0.0962,T02,O027,
M000018530,2025-09-06T10:45:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.1158,56.199,55.2,57.198,0,-0.0832,T02,O027,
M000018531,2025-09-06T09:32:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,55.9983,56.199,55.2,57.198,0,-0.2007,T02,O027,
M000018532,2025-09-06T14:45:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,55.7373,56.199,55.2,57.198,0,-0.4617,T02,O027,
M000018533,2025-09-06T10:26:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,55.7267,56.199,55.2,57.198,0,-0.4723,T02,O027,
M000018534,2025-09-06T09:34:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.4545,56.199,55.2,57.198,0,0.2555,T02,O027,
M000018535,2025-09-06T21:54:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,55.6945,56.199,55.2,57.198,0,-0.5045,T02,O027,
M000018536,2025-09-06T15:48:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.7854,56.199,55.2,57.198,0,0.5864,T02,O027,
M000018537,2025-09-06T07:46:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,55.7539,56.199,55.2,57.198,0,-0.4451,T02,O027,
M000018538,2025-09-06T20:04:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.4574,56.199,55.2,57.198,0,0.2584,T02,O027,
M000018539,2025-09-06T20:23:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.0373,56.199,55.2,57.198,0,-0.1617,T02,O027,
M000018540,2025-09-06T15:02:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.2922,56.199,55.2,57.198,0,0.0932,T02,O027,
M000018541,2025-09-06T10:49:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,56.8424,56.199,55.2,57.198,0,0.6434,T02,O027,
M000018542,2025-09-06T18:31:00,L0001547,P0026,S012,BodyLine-1,B,Gap_mm,55.9796,56.199,55.2,57.198,0,-0.2194,T02,O027,
M000018543,2025-09-06T21:38:00,L0001548,P0011,S011,Final-1,A,ConnectorWidth_mm,42.3208,41.957,41.513,42.402,0,0.3638,T01,O029,
M000018544,2025-09-06T15:11:00,L0001548,P0011,S011,Final-1,A,ConnectorWidth_mm,42.4314,41.957,41.513,42.402,1,0.4744,T01,O029,
M000018545,2025-09-06T19:34:00,L0001548,P0011,S011,Final-1,A,ConnectorWidth_mm,41.7203,41.957,41.513,42.402,0,-0.2367,T01,O029,
M000018546,2025-09-06T19:49:00,L0001548,P0011,S011,Final-1,A,ConnectorWidth_mm,41.8316,41.957,41.513,42.402,0,-0.1254,T01,O029,
M000018547,2025-09-06T18:40:00,L0001548,P0011,S011,Final-1,A,ConnectorWidth_mm,41.8629,41.957,41.513,42.402,0,-0.0941,T01,O029,
M000018548,2025-09-06T17:21:00,L0001548,P0011,S011,Final-1,A,ConnectorWidth_mm,41.604,41.957,41.513,42.402,0,-0.353,T01,O029,
M000018549,2025-09-06T17:17:00,L0001548,P0011,S011,Final-1,A,ConnectorWidth_mm,41.1496,41.957,41.513,42.402,1,-0.8074,T01,O029,
M000018550,2025-09-06T20:26:00,L0001548,P0011,S011,Final-1,A,ConnectorWidth_mm,42.182,41.957,41.513,42.402,0,0.225,T01,O029,
M000018551,2025-09-06T21:35:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.5948,35.454,34.285,36.623,0,0.1408,T04,O022,
M000018552,2025-09-06T20:18:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.6535,35.454,34.285,36.623,0,0.1995,T04,O022,
M000018553,2025-09-06T15:57:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.4581,35.454,34.285,36.623,0,0.0041,T04,O022,
M000018554,2025-09-06T08:34:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.6627,35.454,34.285,36.623,0,0.2087,T04,O022,
M000018555,2025-09-06T14:27:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.4302,35.454,34.285,36.623,0,-0.0238,T04,O022,
M000018556,2025-09-06T15:31:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.462,35.454,34.285,36.623,0,0.008,T04,O022,
M000018557,2025-09-06T15:00:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.6341,35.454,34.285,36.623,0,0.1801,T04,O022,
M000018558,2025-09-06T09:48:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.4535,35.454,34.285,36.623,0,-0.0005,T04,O022,
M000018559,2025-09-06T09:44:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.5003,35.454,34.285,36.623,0,0.0463,T04,O022,
M000018560,2025-09-06T17:02:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.5041,35.454,34.285,36.623,0,0.0501,T04,O022,
M000018561,2025-09-06T11:11:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.231,35.454,34.285,36.623,0,-0.223,T04,O022,
M000018562,2025-09-06T15:33:00,L0001549,P0016,S007,BodyLine-2,A,BracketHoleDia_mm,35.4361,35.454,34.285,36.623,0,-0.0179,T04,O022,
M000018563,2025-09-06T20:25:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.7262,62.889,62.537,63.24,0,-0.1628,T03,O011,
M000018564,2025-09-06T19:59:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,63.311,62.889,62.537,63.24,1,0.422,T03,O011,
M000018565,2025-09-06T20:03:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.9276,62.889,62.537,63.24,0,0.0386,T03,O011,
M000018566,2025-09-06T21:24:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.5468,62.889,62.537,63.24,0,-0.3422,T03,O011,
M000018567,2025-09-06T10:57:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,63.1723,62.889,62.537,63.24,0,0.2833,T03,O011,
M000018568,2025-09-06T07:15:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,63.1073,62.889,62.537,63.24,0,0.2183,T03,O011,
M000018569,2025-09-06T14:44:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.5563,62.889,62.537,63.24,0,-0.3327,T03,O011,
M000018570,2025-09-06T12:25:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.7163,62.889,62.537,63.24,0,-0.1727,T03,O011,
M000018571,2025-09-06T19:56:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.7325,62.889,62.537,63.24,0,-0.1565,T03,O011,
M000018572,2025-09-06T18:14:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.6549,62.889,62.537,63.24,0,-0.2341,T03,O011,
M000018573,2025-09-06T10:40:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,63.4392,62.889,62.537,63.24,1,0.5502,T03,O011,
M000018574,2025-09-06T07:30:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.9165,62.889,62.537,63.24,0,0.0275,T03,O011,
M000018575,2025-09-06T16:28:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.5716,62.889,62.537,63.24,0,-0.3174,T03,O011,
M000018576,2025-09-06T10:26:00,L0001550,P0009,S011,BodyLine-1,C,Flush_mm,62.9652,62.889,62.537,63.24,0,0.0762,T03,O011,
M000018577,2025-09-06T10:12:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.7375,45.617,44.817,46.417,0,0.1205,T04,O011,
M000018578,2025-09-06T17:42:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.4354,45.617,44.817,46.417,0,-0.1816,T04,O011,
M000018579,2025-09-06T19:47:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.3973,45.617,44.817,46.417,0,-0.2197,T04,O011,
M000018580,2025-09-06T11:24:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.7119,45.617,44.817,46.417,0,0.0949,T04,O011,
M000018581,2025-09-06T17:32:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.4975,45.617,44.817,46.417,0,-0.1195,T04,O011,
M000018582,2025-09-06T09:03:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.6932,45.617,44.817,46.417,0,0.0762,T04,O011,
M000018583,2025-09-06T15:57:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.3639,45.617,44.817,46.417,0,-0.2531,T04,O011,
M000018584,2025-09-06T15:40:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.6505,45.617,44.817,46.417,0,0.0335,T04,O011,
M000018585,2025-09-06T15:22:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.6065,45.617,44.817,46.417,0,-0.0105,T04,O011,
M000018586,2025-09-06T21:14:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.8264,45.617,44.817,46.417,0,0.2094,T04,O011,
M000018587,2025-09-06T09:04:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.3704,45.617,44.817,46.417,0,-0.2466,T04,O011,
M000018588,2025-09-06T19:31:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.5149,45.617,44.817,46.417,0,-0.1021,T04,O011,
M000018589,2025-09-06T06:21:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.5887,45.617,44.817,46.417,0,-0.0283,T04,O011,
M000018590,2025-09-06T11:09:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.9329,45.617,44.817,46.417,0,0.3159,T04,O011,
M000018591,2025-09-06T16:10:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.4447,45.617,44.817,46.417,0,-0.1723,T04,O011,
M000018592,2025-09-06T16:07:00,L0001551,P0034,S006,BodyLine-1,A,Flush_mm,45.635,45.617,44.817,46.417,0,0.018,T04,O011,
M000018593,2025-09-06T14:44:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,45.2128,45.188,44.968,45.407,0,0.0248,T03,O012,
M000018594,2025-09-06T07:03:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,45.3353,45.188,44.968,45.407,0,0.1473,T03,O012,
M000018595,2025-09-06T19:07:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,44.7861,45.188,44.968,45.407,1,-0.4019,T03,O012,
M000018596,2025-09-06T15:05:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,45.5919,45.188,44.968,45.407,1,0.4039,T03,O012,
M000018597,2025-09-06T15:52:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,44.9757,45.188,44.968,45.407,0,-0.2123,T03,O012,
M000018598,2025-09-06T09:07:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,44.8857,45.188,44.968,45.407,1,-0.3023,T03,O012,
M000018599,2025-09-06T07:40:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,45.0795,45.188,44.968,45.407,0,-0.1085,T03,O012,
M000018600,2025-09-06T11:44:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,44.5906,45.188,44.968,45.407,1,-0.5974,T03,O012,
M000018601,2025-09-06T16:39:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,45.4116,45.188,44.968,45.407,1,0.2236,T03,O012,
M000018602,2025-09-06T07:25:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,45.7389,45.188,44.968,45.407,1,0.5509,T03,O012,
M000018603,2025-09-06T11:20:00,L0001552,P0018,S001,TrimLine-1,A,ConnectorWidth_mm,45.1148,45.188,44.968,45.407,0,-0.0732,T03,O012,
M000018604,2025-09-06T10:32:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.799,23.209,22.803,23.616,1,-0.41,T02,O024,
M000018605,2025-09-06T08:32:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.6647,23.209,22.803,23.616,1,0.4557,T02,O024,
M000018606,2025-09-06T18:10:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.2056,23.209,22.803,23.616,0,-0.0034,T02,O024,
M000018607,2025-09-06T21:23:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.5566,23.209,22.803,23.616,0,0.3476,T02,O024,
M000018608,2025-09-06T08:28:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.1643,23.209,22.803,23.616,0,-0.0447,T02,O024,
M000018609,2025-09-06T14:53:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.4465,23.209,22.803,23.616,0,0.2375,T02,O024,
M000018610,2025-09-06T12:19:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.0998,23.209,22.803,23.616,0,-0.1092,T02,O024,
M000018611,2025-09-06T21:46:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.4358,23.209,22.803,23.616,1,-0.7732,T02,O024,
M000018612,2025-09-06T11:41:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.139,23.209,22.803,23.616,0,-0.07,T02,O024,
M000018613,2025-09-06T12:38:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.6103,23.209,22.803,23.616,1,-0.5987,T02,O024,
M000018614,2025-09-06T11:55:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.8234,23.209,22.803,23.616,0,-0.3856,T02,O024,
M000018615,2025-09-06T18:39:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.8812,23.209,22.803,23.616,0,-0.3278,T02,O024,
M000018616,2025-09-06T20:06:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.4151,23.209,22.803,23.616,0,0.2061,T02,O024,
M000018617,2025-09-06T09:01:00,L0001553,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.7368,23.209,22.803,23.616,1,-0.4722,T02,O024,
M000018618,2025-09-06T13:25:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.328,45.752,45.039,46.466,0,-0.424,T02,O003,
M000018619,2025-09-06T21:26:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.8063,45.752,45.039,46.466,0,0.0543,T02,O003,
M000018620,2025-09-06T09:50:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.8308,45.752,45.039,46.466,0,0.0788,T02,O003,
M000018621,2025-09-06T11:12:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.8616,45.752,45.039,46.466,0,0.1096,T02,O003,
M000018622,2025-09-06T06:44:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.6188,45.752,45.039,46.466,0,-0.1332,T02,O003,
M000018623,2025-09-06T18:22:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.9169,45.752,45.039,46.466,0,0.1649,T02,O003,
M000018624,2025-09-06T14:39:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.8221,45.752,45.039,46.466,0,0.0701,T02,O003,
M000018625,2025-09-06T17:57:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,46.2528,45.752,45.039,46.466,0,0.5008,T02,O003,
M000018626,2025-09-06T13:18:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.0089,45.752,45.039,46.466,1,-0.7431,T02,O003,
M000018627,2025-09-06T21:29:00,L0001554,P0014,S003,TrimLine-1,B,ConnectorWidth_mm,45.6546,45.752,45.039,46.466,0,-0.0974,T02,O003,
M000018628,2025-09-06T10:29:00,L0001555,P0027,S005,Final-1,B,PinDepth_mm,26.9658,26.93,26.654,27.205,0,0.0358,T07,O021,
M000018629,2025-09-06T14:56:00,L0001555,P0027,S005,Final-1,B,PinDepth_mm,27.1508,26.93,26.654,27.205,0,0.2208,T07,O021,
M000018630,2025-09-06T10:57:00,L0001555,P0027,S005,Final-1,B,PinDepth_mm,26.5159,26.93,26.654,27.205,1,-0.4141,T07,O021,
M000018631,2025-09-06T14:49:00,L0001555,P0027,S005,Final-1,B,PinDepth_mm,26.4262,26.93,26.654,27.205,1,-0.5038,T07,O021,
M000018632,2025-09-06T21:43:00,L0001556,P0025,S010,TrimLine-1,C,PinDepth_mm,57.1783,57.298,56.156,58.441,0,-0.1197,T07,O004,
M000018633,2025-09-06T20:28:00,L0001556,P0025,S010,TrimLine-1,C,PinDepth_mm,57.1365,57.298,56.156,58.441,0,-0.1615,T07,O004,
M000018634,2025-09-06T14:42:00,L0001556,P0025,S010,TrimLine-1,C,PinDepth_mm,57.1409,57.298,56.156,58.441,0,-0.1571,T07,O004,
M000018635,2025-09-06T20:24:00,L0001556,P0025,S010,TrimLine-1,C,PinDepth_mm,57.3877,57.298,56.156,58.441,0,0.0897,T07,O004,
M000018636,2025-09-06T21:18:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.8962,57.649,56.965,58.333,0,0.2472,T06,O003,
M000018637,2025-09-06T13:25:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.7757,57.649,56.965,58.333,0,0.1267,T06,O003,
M000018638,2025-09-06T16:42:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.8799,57.649,56.965,58.333,0,0.2309,T06,O003,
M000018639,2025-09-06T21:28:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.9436,57.649,56.965,58.333,0,0.2946,T06,O003,
M000018640,2025-09-06T19:17:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.8901,57.649,56.965,58.333,0,0.2411,T06,O003,
M000018641,2025-09-06T18:29:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.523,57.649,56.965,58.333,0,-0.126,T06,O003,
M000018642,2025-09-06T10:44:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.8064,57.649,56.965,58.333,0,0.1574,T06,O003,
M000018643,2025-09-06T16:27:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.8013,57.649,56.965,58.333,0,0.1523,T06,O003,
M000018644,2025-09-06T08:16:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.9783,57.649,56.965,58.333,0,0.3293,T06,O003,
M000018645,2025-09-06T07:39:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.068,57.649,56.965,58.333,0,-0.581,T06,O003,
M000018646,2025-09-06T15:37:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.9434,57.649,56.965,58.333,0,0.2944,T06,O003,
M000018647,2025-09-06T15:42:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.5734,57.649,56.965,58.333,0,-0.0756,T06,O003,
M000018648,2025-09-06T19:58:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,58.1575,57.649,56.965,58.333,0,0.5085,T06,O003,
M000018649,2025-09-06T15:42:00,L0001557,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.0553,57.649,56.965,58.333,0,-0.5937,T06,O003,
M000018650,2025-09-06T09:36:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.0192,27.089,26.804,27.374,0,-0.0698,T01,O007,
M000018651,2025-09-06T08:00:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.1812,27.089,26.804,27.374,0,0.0922,T01,O007,
M000018652,2025-09-06T18:07:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.1511,27.089,26.804,27.374,0,0.0621,T01,O007,
M000018653,2025-09-06T09:49:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.0999,27.089,26.804,27.374,0,0.0109,T01,O007,
M000018654,2025-09-06T19:11:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.0433,27.089,26.804,27.374,0,-0.0457,T01,O007,
M000018655,2025-09-06T08:10:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.0571,27.089,26.804,27.374,0,-0.0319,T01,O007,
M000018656,2025-09-06T10:06:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.0675,27.089,26.804,27.374,0,-0.0215,T01,O007,
M000018657,2025-09-06T06:26:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,26.9751,27.089,26.804,27.374,0,-0.1139,T01,O007,
M000018658,2025-09-06T11:13:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.2587,27.089,26.804,27.374,0,0.1697,T01,O007,
M000018659,2025-09-06T08:04:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.3201,27.089,26.804,27.374,0,0.2311,T01,O007,
M000018660,2025-09-06T14:50:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.1562,27.089,26.804,27.374,0,0.0672,T01,O007,
M000018661,2025-09-06T13:04:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.3268,27.089,26.804,27.374,0,0.2378,T01,O007,
M000018662,2025-09-06T07:31:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.208,27.089,26.804,27.374,0,0.119,T01,O007,
M000018663,2025-09-06T10:57:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.1952,27.089,26.804,27.374,0,0.1062,T01,O007,
M000018664,2025-09-06T10:24:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,26.9415,27.089,26.804,27.374,0,-0.1475,T01,O007,
M000018665,2025-09-06T19:59:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.0803,27.089,26.804,27.374,0,-0.0087,T01,O007,
M000018666,2025-09-06T15:23:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,26.9427,27.089,26.804,27.374,0,-0.1463,T01,O007,
M000018667,2025-09-06T08:01:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.0964,27.089,26.804,27.374,0,0.0074,T01,O007,
M000018668,2025-09-06T12:58:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.0212,27.089,26.804,27.374,0,-0.0678,T01,O007,
M000018669,2025-09-06T20:36:00,L0001558,P0015,S008,ChassisLine-1,A,Gap_mm,27.4804,27.089,26.804,27.374,1,0.3914,T01,O007,
M000018670,2025-09-06T17:08:00,L0001559,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.1762,10.354,10.077,10.631,0,-0.1778,T05,O007,
M000018671,2025-09-06T18:17:00,L0001559,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.3023,10.354,10.077,10.631,0,-0.0517,T05,O007,
